"OR","X2.5..","X97.5..","p_value","names","significance"
0.944933558915591,0.895905061559633,0.996035192902729,0.0338017639306229,"pm25_val","p-value < 0.05"
0.958015052405253,0.925768390196825,0.991153507723557,0.0114501213809945,"pm10_val","p-value < 0.05"
1.01359124943471,1.00380615485987,1.02337208282004,0.00500782707684735,"nox_val","p-value < 0.05"
1.02508017244669,1.00890490473757,1.04120457016136,0.00291459726320211,"no2_val","p-value < 0.05"
0.960295625562471,0.939875183050712,0.981183109502235,0.000209499962827969,"o3_val","p-value < 0.05"
